,content,date,text,Length,sid_sentiment,finbert_label
248,"['affili', 'drop', 'billion', 'lap']",20140912 2114050000,affili drop billion lap,4,-0.2732,0
249,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani']",20140912 2114040000,drop billion lap nigh next week compani,7,-0.2732,0
250,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2114030000,drop billion lap nigh next week compani start,8,-0.2732,0
251,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2114030000,drop billion lap nigh next week compani start,8,-0.2732,0
252,"['drop', 'billion', 'lap']",20140912 2114020000,drop billion lap,3,-0.2732,0
253,"['drop', 'billion', 'lap', 'via']",20140912 2114010000,drop billion lap via,4,-0.2732,0
254,"['market', 'drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani']",20140912 2113570000,market drop billion lap nigh next week compani,8,-0.2732,-1
255,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'market']",20140912 2113570000,drop billion lap nigh next week compani market,8,-0.2732,0
256,"['drop', 'billion', 'lap']",20140912 2113550000,drop billion lap,3,-0.2732,0
257,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113550000,drop billion lap nigh next week compani start,8,-0.2732,0
258,"['good', 'drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani']",20140912 2113540000,good drop billion lap nigh next week compani,8,0.2023,1
259,"['good', 'drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani']",20140912 2113540000,good drop billion lap nigh next week compani,8,0.2023,1
260,"['drop', 'billion', 'lap']",20140912 2113530000,drop billion lap,3,-0.2732,0
261,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113530000,drop billion lap nigh next week compani start,8,-0.2732,0
262,"['drop', 'billion', 'lap']",20140912 2113530000,drop billion lap,3,-0.2732,0
263,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113520000,drop billion lap nigh next week compani start,8,-0.2732,0
264,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113520000,drop billion lap nigh next week compani start,8,-0.2732,0
265,"['drop', 'billion', 'lap']",20140912 2113510000,drop billion lap,3,-0.2732,0
266,"['drop', 'billion', 'lap', 'market']",20140912 2113510000,drop billion lap market,4,-0.2732,0
267,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani']",20140912 2113500000,drop billion lap nigh next week compani,7,-0.2732,0
268,"['drop', 'billion', 'lap', 'nigh', 'next', 'week']",20140912 2113500000,drop billion lap nigh next week,6,-0.2732,-1
269,"['drop', 'billion', 'lap', 'nigh', 'next', 'week']",20140912 2113490000,drop billion lap nigh next week,6,-0.2732,-1
270,"['drop', 'billion', 'lap', 'nigh', 'next', 'week']",20140912 2113490000,drop billion lap nigh next week,6,-0.2732,-1
271,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113470000,drop billion lap nigh next week compani start,8,-0.2732,0
272,"['drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'start']",20140912 2113470000,drop billion lap nigh next week compani start,8,-0.2732,0
273,"['drop', 'billion', 'lap', 'via']",20140912 2113460000,drop billion lap via,4,-0.2732,0
274,"['drop', 'billion', 'lap', 'market']",20140912 2113460000,drop billion lap market,4,-0.2732,0
275,"['drop', 'billion', 'lap']",20140912 2113450000,drop billion lap,3,-0.2732,0
276,"['drop', 'billion', 'lap', 'market']",20140912 2113450000,drop billion lap market,4,-0.2732,0
277,"['drop', 'billion', 'lap']",20140912 2113450000,drop billion lap,3,-0.2732,0
278,"['drop', 'billion', 'lap', 'via']",20140912 2113440000,drop billion lap via,4,-0.2732,0
279,"['drop', 'billion', 'lap', 'via']",20140912 2113420000,drop billion lap via,4,-0.2732,0
280,"['market', 'news', 'drop', 'billion', 'lap', 'nigh', 'next', 'week', 'compani', 'w']",20140912 2113420000,market news drop billion lap nigh next week compani w,10,-0.2732,0
281,"['market', 'drop', 'billion', 'lap', 'nigh', 'next', 'week']",20140912 2113410000,market drop billion lap nigh next week,7,-0.2732,-1
282,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2112560000,dont worri retail abl buy near price,7,0.0,0
283,"['fanfar', 'entic', 'market']",20140912 2112250000,fanfar entic market,3,0.0,0
284,"['yahoo', 'high', 'ahead', 'next']",20140912 2112230000,yahoo high ahead next,4,0.0,0
285,"['one', 'biggest', 'histori', 'valuat', 'billion']",20140912 2110540000,one biggest histori valuat billion,5,0.0,0
286,"['good', 'luck', 'get', 'stock']",20140912 2110130000,good luck get stock,4,0.7096,0
287,"['track', 'becom', 'biggest', 'us', 'ever', 'three', 'need', 'see']",20140912 2108140000,track becom biggest us ever three need see,8,0.0,0
288,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2108100000,dont worri retail abl buy near price,7,0.0,0
289,"['field', 'research', 'trip']",20140912 2107190000,field research trip,3,0.0,0
290,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2107160000,dont worri retail abl buy near price,7,0.0,0
291,"['said', 'plan', 'order', 'book', 'earli']",20140912 2106470000,said plan order book earli,5,0.0,0
292,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2106120000,dont worri retail abl buy near price,7,0.0,0
293,"['fanfar', 'entic', 'market']",20140912 2104530000,fanfar entic market,3,0.0,0
294,"['order', 'may', 'shut', 'afternoon']",20140912 2103380000,order may shut afternoon,4,0.0,-1
295,"['yahoo', 'close', 'high', 'ahead', 'next', 'new', 'york']",20140912 2103180000,yahoo close high ahead next new york,7,0.0,1
296,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2102410000,dont worri retail abl buy near price,7,0.0,0
297,"['de', 'para']",20140912 2102360000,de para,2,0.0,0
298,"['de', 'para']",20140912 2102320000,de para,2,0.0,0
299,"['one', 'biggest', 'histori', 'valuat', 'billion']",20140912 2102250000,one biggest histori valuat billion,5,0.0,0
300,"['de', 'para', 'via']",20140912 2102160000,de para via,3,0.0,0
301,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2101530000,dont worri retail abl buy near price,7,0.0,0
302,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2101410000,dont worri retail abl buy near price,7,0.0,0
303,"['rais', 'billion', 'possibl', 'tech', 'ever']",20140912 2101260000,rais billion possibl tech ever,5,0.0,0
304,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2101180000,dont worri retail abl buy near price,7,0.0,0
305,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2101170000,dont worri retail abl buy near price,7,0.0,0
306,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price', 'retail']",20140912 2101130000,dont worri retail abl buy near price retail,8,0.0,0
307,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price', 'financ', 'stock']",20140912 2101060000,dont worri retail abl buy near price financ stock,9,0.0,0
308,"['de', 'para']",20140912 2100120000,de para,2,0.0,0
309,"['messag', 'potenti']",20140912 2100100000,messag potenti,2,0.0,0
310,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2057370000,dont worri retail abl buy near price,7,0.0,0
311,"['us', 'slip', 'yahoo', 'gain']",20140912 2056000000,us slip yahoo gain,4,0.5267,0
312,"['next', 'week', 'fed', 'independ', 'vote']",20140912 2055450000,next week fed independ vote,5,0.0,0
313,"['worri', 'baba']",20140912 2054190000,worri baba,2,0.0,-1
314,"['solid', 'week', 'call', 'finish', 'today', 'excit', 'next', 'baba']",20140912 2053000000,solid week call finish today excit next baba,8,0.1531,0
315,"['close', 'order', 'book']",20140912 2052000000,close order book,3,0.0,0
316,"['go', 'statu', 'quit', 'stori', 'like', 'one', 'umbrella']",20140912 2051040000,go statu quit stori like one umbrella,7,0.3612,0
317,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2050150000,yahoo close high ahead next,5,0.0,1
318,"['arent', 'equal', 'demand', 'heavi', 'demand', 'biggest', 'mutual', 'fund', 'would']",20140912 2049440000,arent equal demand heavi demand biggest mutual fund would,9,-0.0335,0
319,"['us', 'week', 'ahead', 'may', 'lose', 'brag']",20140912 2047540000,us week ahead may lose brag,6,-0.4019,-1
320,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2045300000,yahoo close high ahead next,5,0.0,1
321,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2045300000,yahoo close high ahead next,5,0.0,1
322,"['china', 'web', 'market', 'across', 'globe', 'via']",20140912 2045070000,china web market across globe via,6,0.0,0
323,"['buy', 'stock', 'via']",20140912 2044360000,buy stock via,3,0.0,0
324,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2043340000,yahoo close high ahead next,5,0.0,1
325,"['jack', 'evolut', 'biz', 'china', 'forum']",20140912 2041410000,jack evolut biz china forum,5,0.0,0
326,['worri'],20140912 2040450000,worri,1,0.0,0
327,"['good', 'luck', 'get', 'stock']",20140912 2040200000,good luck get stock,4,0.7096,0
328,"['arent', 'equal', 'amid', 'demand']",20140912 2040100000,arent equal amid demand,4,0.0951,0
329,"['yahoo', 'close', 'high', 'ahead', 'next', 'news']",20140912 2039460000,yahoo close high ahead next news,6,0.0,1
330,['worri'],20140912 2039460000,worri,1,0.0,0
331,"['entiti', 'kan']",20140912 2039300000,entiti kan,2,0.0,0
332,"['disturb', 'ahead']",20140912 2039300000,disturb ahead,2,-0.4019,0
333,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2038560000,dont worri retail abl buy near price,7,0.0,0
334,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2038530000,build enthusiasm yahoo high,4,0.4404,0
335,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2038490000,build enthusiasm yahoo high,4,0.4404,0
336,"['stock', 'watch', 'stock', 'demand', 'strong']",20140912 2038130000,stock watch stock demand strong,5,0.4215,0
337,"['would', 'play']",20140912 2037240000,would play,2,0.34,0
338,"['yahoo', 'close', 'high', 'ahead', 'next', 'via']",20140912 2037120000,yahoo close high ahead next via,6,0.0,0
339,"['stock', 'watch', 'stock', 'demand', 'strong']",20140912 2037080000,stock watch stock demand strong,5,0.4215,0
340,"['p', 'sit', 'yahoo']",20140912 2037060000,p sit yahoo,3,0.0,0
341,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2036240000,dont worri retail abl buy near price,7,0.0,0
342,"['arent', 'equal', 'demand']",20140912 2035110000,arent equal demand,3,0.0951,0
343,"['arent', 'equal', 'demand', 'financ', 'stock']",20140912 2035080000,arent equal demand financ stock,5,0.0951,0
344,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2034320000,yahoo close high ahead next,5,0.0,1
345,"['de', 'para']",20140912 2033470000,de para,2,0.0,0
346,"['de', 'para', 'c']",20140912 2033440000,de para c,3,0.0,0
347,['speak'],20140912 2032450000,speak,1,0.0,0
348,"['yahoo', 'close', 'high', 'ahead', 'next', 'financ', 'stock']",20140912 2031050000,yahoo close high ahead next financ stock,7,0.0,1
349,"['good', 'luck', 'get', 'stock']",20140912 2030530000,good luck get stock,4,0.7096,0
350,"['biggest', 'time', 'via']",20140912 2030450000,biggest time via,3,0.0,0
351,"['economi', 'buy', 'stock']",20140912 2030340000,economi buy stock,3,0.0,0
352,"['think', 'big', 'highli']",20140912 2030340000,think big highli,3,0.0,0
353,"['biggest', 'time']",20140912 2030060000,biggest time,2,0.0,0
354,"['yahoo', 'close', 'high', 'ahead', 'next', 'stock']",20140912 2028380000,yahoo close high ahead next stock,6,0.0,1
355,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2027320000,yahoo close high ahead next,5,0.0,1
356,['invest'],20140912 2027250000,invest,1,0.0,0
357,"['invest', 'trade']",20140912 2026230000,invest trade,2,0.0,0
358,"['invest', 'trade']",20140912 2025580000,invest trade,2,0.0,0
359,"['forget', 'doubl', 'stock', 'financ', 'retir']",20140912 2025010000,forget doubl stock financ retir,5,-0.2263,0
360,"['yahoo', 'close', 'high', 'ahead', 'next', 'baba']",20140912 2024500000,yahoo close high ahead next baba,6,0.0,0
361,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2024290000,yahoo close high ahead next,5,0.0,1
362,"['yahoo', 'close', 'high', 'ahead', 'next']",20140912 2023250000,yahoo close high ahead next,5,0.0,1
363,"['strong', 'demand', 'may', 'rais', 'price', 'sale']",20140912 2022130000,strong demand may rais price sale,6,0.4215,1
364,"['count', 'baba', 'stock', 'come', 'next', 'week', 'could', 'biggest', 'ever', 'excit', 'buy']",20140912 2021270000,count baba stock come next week could biggest ever excit buy,11,0.0,0
365,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2021000000,dont worri retail abl buy near price,7,0.0,0
366,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2020590000,build enthusiasm yahoo high,4,0.4404,0
367,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2020560000,build enthusiasm yahoo high,4,0.4404,0
368,"['high', 'investor', 'interest', 'via']",20140912 2018270000,high investor interest via,4,0.4588,0
369,"['say', 'hot', 'deal', 'much', 'left', 'littl', 'peopl']",20140912 2018220000,say hot deal much left littl peopl,7,0.0,0
370,"['arent', 'equal', 'demand']",20140912 2018050000,arent equal demand,3,0.0951,0
371,"['idea', 'yahoo', 'next', 'week', 'would', 'probabl', 'see', 'stock', 'price', 'trade']",20140912 2018040000,idea yahoo next week would probabl see stock price trade,10,0.0,0
372,"['close', 'order', 'book', 'earli']",20140912 2017380000,close order book earli,4,0.0,0
373,"['forget', 'doubl', 'money']",20140912 2017260000,forget doubl money,3,-0.2263,0
374,"['small', 'game', 'tax']",20140912 2016410000,small game tax,3,0.0,0
375,"['market', 'news', 'set', 'next', 'week', 'director', 'bulli', 'goe', 'mode']",20140912 2015410000,market news set next week director bulli goe mode,9,0.0,0
376,"['jockey', 'news']",20140912 2015140000,jockey news,2,0.0,0
377,"['news', 'arent', 'equal', 'demand']",20140912 2015110000,news arent equal demand,4,0.0951,0
378,['assess'],20140912 2015060000,assess,1,0.0,0
379,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price', 'retail']",20140912 2014540000,dont worri retail abl buy near price retail,8,0.0,0
380,"['amid', 'fever', 'caution', 'market']",20140912 2014230000,amid fever caution market,4,0.0,0
381,"['today', 'week', 'away', 'baba']",20140912 2014220000,today week away baba,4,0.0,-1
382,"['buy', 'stock', 'new', 'york']",20140912 2014160000,buy stock new york,4,0.0,0
383,"['price', 'like', 'boost', 'stock', 'price', 'estim']",20140912 2013240000,price like boost stock price estim,6,0.6369,0
384,"['cant', 'join', 'although', 'giant']",20140912 2012520000,cant join although giant,4,-0.2235,0
385,"['chart', 'readi', 'next', 'nete']",20140912 2010140000,chart readi next nete,4,0.0,0
386,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2009010000,dont worri retail abl buy near price,7,0.0,0
387,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2008110000,dont worri retail abl buy near price,7,0.0,0
388,"['de', 'para']",20140912 2005530000,de para,2,0.0,0
389,"['de', 'para']",20140912 2005500000,de para,2,0.0,0
390,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2005490000,build enthusiasm yahoo high,4,0.4404,0
391,"['de', 'para']",20140912 2005450000,de para,2,0.0,0
392,"['team', 'baba']",20140912 2005450000,team baba,2,0.0,0
393,"['de', 'para']",20140912 2005430000,de para,2,0.0,0
394,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2005400000,dont worri retail abl buy near price,7,0.0,0
395,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2005380000,dont worri retail abl buy near price,7,0.0,0
396,"['de', 'para']",20140912 2005370000,de para,2,0.0,0
397,"['de', 'para']",20140912 2005320000,de para,2,0.0,0
398,"['de', 'para']",20140912 2005250000,de para,2,0.0,0
399,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2004200000,build enthusiasm yahoo high,4,0.4404,0
400,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2004110000,dont worri retail abl buy near price,7,0.0,0
401,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2004100000,dont worri retail abl buy near price,7,0.0,0
402,"['build', 'enthusiasm', 'yahoo', 'high']",20140912 2004040000,build enthusiasm yahoo high,4,0.4404,0
403,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2003550000,dont worri retail abl buy near price,7,0.0,0
404,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2003530000,dont worri retail abl buy near price,7,0.0,0
405,"['dont', 'worri', 'retail', 'abl', 'buy', 'near', 'price']",20140912 2003210000,dont worri retail abl buy near price,7,0.0,0
406,"['de', 'para']",20140912 2002250000,de para,2,0.0,0
407,"['close', 'earli', 'cover', 'via']",20140912 2001420000,close earli cover via,4,0.0,0
408,"['news', 'close', 'order', 'book', 'earli']",20140912 2000500000,news close order book earli,5,0.0,0
409,"['de', 'para']",20140912 2000250000,de para,2,0.0,0
410,"['prelud', 'billion']",20140912 1959450000,prelud billion,2,0.0,0
411,"['arent', 'equal', 'demand']",20140912 1958260000,arent equal demand,3,0.0951,0
