,content,date,text,Length,sid_sentiment,finbert_label
217,"['think', 'rival', 'establish', 'car', 'way', 'electr', 'vehicl', 'maker', 'valuat']",20211102 1103570000,think rival establish car way electr vehicl maker valuat,9,0.0,0
219,['today'],20211102 1055540000,today,1,0.0,0
220,"['en', 'el', 'os', 'romanc', 'de', 'con', 'ha', 'de', 'el', 'de', 'ha', 'de']",20211102 1055030000,en el os romanc de con ha de el de ha de,12,0.5859,0
221,"['suppli', 'chain', 'torment', 'musk', 'tweet', 'hertz', 'what', 'move']",20211102 1055030000,suppli chain torment musk tweet hertz what move,8,0.0,0
222,"['golden', 'star', 'taken', 'test', 'charg', 'system', 'charg', 'valuat', 'ford', 'stake', 'stake', 'possibl', 'begin', 'trade', 'next', 'week', 'ticker']",20211102 1054400000,golden star taken test charg system charg valuat ford stake stake possibl begin trade next week ticker,17,0.0,0
223,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda']",20211102 1054140000,valuat billion could make valuabl honda,6,0.0,0
224,"['automot', 'share']",20211102 1052200000,automot share,2,0.296,0
225,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda']",20211102 1048070000,valuat billion could make valuabl honda,6,0.0,0
226,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda']",20211102 1048060000,valuat billion could make valuabl honda,6,0.0,0
227,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda']",20211102 1046030000,valuat billion could make valuabl honda,6,0.0,0
228,"['valuat', 'billion', 'could', 'make', 'valuabl', 'honda']",20211102 1041200000,valuat billion could make valuabl honda,6,0.0,0
229,"['ford', 'dollar']",20211102 1034320000,ford dollar,2,0.0,0
230,"['billion', 'valuat']",20211102 1034030000,billion valuat,2,0.0,0
232,"['si', 'di', 'di', 'di', 'trade', 'e', 'panorama', 'e']",20211102 1027180000,si di di di trade e panorama e,8,0.0,0
233,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 1027100000,electr vehicl maker rais billion,5,0.0,0
234,"['automot', 'seek', 'valuat', 'rang', 'billion', 'initi', 'public', 'offer', 'next']",20211102 1027000000,automot seek valuat rang billion initi public offer next,9,0.0,0
235,"['offer', 'million', 'common', 'stock', 'price', 'per', 'share', 'compani', 'million', 'total', 'outstand', 'would', 'valu', 'nearli']",20211102 1022450000,offer million common stock price per share compani million total outstand would valu nearli,14,0.296,0
236,['ford'],20211102 1021070000,ford,1,0.0,0
237,"['anoth', 'expens', 'bubbl', 'lucid']",20211102 1020360000,anoth expens bubbl lucid,4,0.0,0
238,"['si', 'na', 'pro', 'ne']",20211102 1019170000,si na pro ne,4,0.0,0
239,"['la', 'di']",20211102 1015020000,la di,2,0.0,0
241,"['wall', 'street', 'journal', 'automot', 'valuat', 'billion', 'first', 'public', 'offer', 'quasi']",20211102 1011010000,wall street journal automot valuat billion first public offer quasi,10,0.0,0
242,"['electr', 'car', 'maker', 'billion']",20211102 1010370000,electr car maker billion,4,0.0,0
243,"['electr', 'car', 'maker', 'billion']",20211102 1010360000,electr car maker billion,4,0.0,0
244,"['electr', 'vehicl', 'maker', 'valuat', 'busi', 'tech', 'auto', 'valuat']",20211102 1008560000,electr vehicl maker valuat busi tech auto valuat,8,0.0,0
245,['billion'],20211102 1006140000,billion,1,0.0,0
246,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 1005560000,could worth nearli much honda us,6,0.2263,0
247,"['electr', 'vehicl', 'maker', 'rais', 'billion', 'tech']",20211102 1000010000,electr vehicl maker rais billion tech,6,0.0,0
248,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0957040000,electr vehicl maker valuat,4,0.0,0
249,"['verso', 'record', 'da', 'di', 'la', 'da', 'e', 'ford', 'punta', 'di', 'di', 'per']",20211102 0946540000,verso record da di la da e ford punta di di per,12,0.0,0
250,"['electr', 'vehicl', 'maker', 'valuat', 'financi', 'time']",20211102 0936350000,electr vehicl maker valuat financi time,6,0.0,0
251,"['electr', 'vehicl', 'maker', 'valuat', 'financi', 'time', 'entertain', 'news']",20211102 0933350000,electr vehicl maker valuat financi time entertain news,8,0.3182,0
252,"['electr', 'vehicl', 'maker', 'valuat', 'financi', 'time']",20211102 0933340000,electr vehicl maker valuat financi time,6,0.0,0
254,"['look', 'forward', 'next', 'week', 'pilot', 'price', 'around', 'obvious', 'get', 'higher', 'real', 'fascin', 'us']",20211102 0923050000,look forward next week pilot price around obvious get higher real fascin us,13,0.0,1
255,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0920470000,electr vehicl maker rais billion,5,0.0,0
256,"['idea', 'thank']",20211102 0919120000,idea thank,2,0.3612,0
257,"['auto', 'honda', 'da']",20211102 0910160000,auto honda da,3,0.0,0
258,"['full', 'transpar', 'get', 'momo', 'train', 'may', 'also', 'kill', 'momentum']",20211102 0908440000,full transpar get momo train may also kill momentum,9,-0.6908,-1
259,"['auto', 'honda', 'yahoo']",20211102 0908110000,auto honda yahoo,3,0.0,0
260,"['electr', 'truck', 'maker', 'go', 'public', 'possibl']",20211102 0904010000,electr truck maker go public possibl,6,0.0,0
261,"['closer', 'seek', 'billion', 'evalu', 'compani', 'registr', 'exchang', 'commiss']",20211102 0901320000,closer seek billion evalu compani registr exchang commiss,8,0.0,0
262,"['automot', 'billion', 'valuat']",20211102 0900100000,automot billion valuat,3,0.0,0
264,"['auto', 'honda']",20211102 0845020000,auto honda,2,0.0,0
265,"['billion', 'valuat']",20211102 0840060000,billion valuat,2,0.0,0
266,"['electr', 'vehicl', 'maker', 'rais', 'billion', 'busi', 'financ', 'technolog']",20211102 0839460000,electr vehicl maker rais billion busi financ technolog,8,0.0,0
267,"['rival', 'rais', 'need', 'know', 'invest', 'stock', 'money', 'invest', 'financ', 'trade']",20211102 0837360000,rival rais need know invest stock money invest financ trade,10,0.0,0
268,"['che', 'verso', 'record', 'da', 'di', 'via']",20211102 0830380000,che verso record da di via,6,0.0,0
269,"['auto', 'reason', 'valu', 'rel']",20211102 0828540000,auto reason valu rel,4,0.0,0
270,"['could', 'worth', 'nearli', 'much', 'honda', 'us', 'via']",20211102 0817150000,could worth nearli much honda us via,7,0.2263,0
271,"['de', 'encor', 'stade', 'de', 'plu', 'en', 'ce', 'nest', 'conscienc', 'constat']",20211102 0812030000,de encor stade de plu en ce nest conscienc constat,10,0.0,0
272,"['verso', 'record', 'da', 'di']",20211102 0803190000,verso record da di,4,0.0,0
273,"['go', 'save', 'want', 'spend', 'invest']",20211102 0802280000,go save want spend invest,5,0.5423,0
274,"['could', 'worth', 'nearli', 'much', 'honda']",20211102 0756340000,could worth nearli much honda,5,0.2263,0
275,['honda'],20211102 0755310000,honda,1,0.0,0
276,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0749340000,could worth nearli much honda us,6,0.2263,0
277,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0746510000,electr vehicl maker rais billion,5,0.0,0
278,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0740050000,could worth nearli much honda us,6,0.2263,0
279,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0737320000,electr vehicl maker valuat,4,0.0,0
281,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0735580000,electr vehicl maker rais billion,5,0.0,0
282,"['electr', 'vehicl', 'maker', 'valuat', 'track', 'sinc', 'see', 'valuat']",20211102 0734120000,electr vehicl maker valuat track sinc see valuat,8,0.0,0
283,"['verso', 'record', 'da', 'di', 'la', 'da', 'e', 'ford', 'punta', 'di', 'di', 'per']",20211102 0733060000,verso record da di la da e ford punta di di per,12,0.0,0
284,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0732500000,electr vehicl maker rais billion,5,0.0,0
285,"['dollar', 'via']",20211102 0732070000,dollar via,2,0.0,0
286,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0731580000,could worth nearli much honda us,6,0.2263,0
287,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0727260000,could worth nearli much honda us,6,0.2263,0
288,"['rival', 'rais', 'need', 'know']",20211102 0726340000,rival rais need know,4,0.0,0
289,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0726310000,electr vehicl maker rais billion,5,0.0,0
290,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0724160000,could worth nearli much honda us,6,0.2263,0
291,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0722570000,electr vehicl maker rais billion,5,0.0,0
292,"['billion', 'valuat', 'us']",20211102 0721300000,billion valuat us,3,0.0,0
293,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0719000000,could worth nearli much honda us,6,0.2263,0
294,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0718520000,could worth nearli much honda us,6,0.2263,0
295,"['rival', 'rais', 'need', 'know']",20211102 0718100000,rival rais need know,4,0.0,0
296,['automot'],20211102 0715130000,automot,1,0.0,0
297,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0713260000,electr vehicl maker rais billion,5,0.0,0
298,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0709300000,electr vehicl maker valuat,4,0.0,0
300,"['rival', 'rais', 'need', 'know', 'f']",20211102 0709180000,rival rais need know f,5,0.0,0
301,"['electr', 'vehicl', 'maker', 'rais', 'billion', 'electr', 'car', 'maker', 'seek', 'valuat', 'would', 'place', 'among', 'valuabl', 'automot', 'goe', 'pu']",20211102 0706260000,electr vehicl maker rais billion electr car maker seek valuat would place among valuabl automot goe pu,17,-0.2732,0
302,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0706200000,could worth nearli much honda us,6,0.2263,0
303,"['got', 'sleep', 'need', 'get', 'closer']",20211102 0704390000,got sleep need get closer,5,0.0,0
304,"['electr', 'vehicl', 'maker', 'valuat', 'financi', 'time']",20211102 0701070000,electr vehicl maker valuat financi time,6,0.0,0
306,"['automot', 'valuat', 'leader']",20211102 0655030000,automot valuat leader,3,0.0,0
307,"['rival', 'rais', 'billion', 'electr', 'sell', 'million', 'price', 'rang', 'ford']",20211102 0652140000,rival rais billion electr sell million price rang ford,9,0.0,0
308,"['zero', 'car', 'sold', 'buyer', 'valu', 'whop', 'sell', 'car', 'valu', 'billion', 'valuat', 'upcom']",20211102 0650530000,zero car sold buyer valu whop sell car valu billion valuat upcom,12,0.0,0
309,"['truck', 'aim', 'billion', 'valuat']",20211102 0646290000,truck aim billion valuat,4,0.0,0
310,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0641550000,could worth nearli much honda us,6,0.2263,0
311,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0641120000,could worth nearli much honda us,6,0.2263,0
312,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0638110000,could worth nearli much honda us,6,0.2263,0
313,"['automot', 'valuat', 'next', 'week']",20211102 0634050000,automot valuat next week,4,0.0,0
314,"['set', 'launch', 'next', 'week', 'initi', 'valuat', 'billion']",20211102 0632380000,set launch next week initi valuat billion,7,0.0,0
315,['bell'],20211102 0631440000,bell,1,0.0,0
316,"['hi', 'select', 'particip', 'upcom', 'howev', 'select', 'one', 'share', 'would', 'like', 'tri', 'get', 'alloc', 'much', 'chang']",20211102 0628140000,hi select particip upcom howev select one share would like tri get alloc much chang,15,0.5719,0
317,"['wow', 'treasuri', 'fill', 'electr', 'vehicl', 'maker', 'valuat', 'via']",20211102 0625360000,wow treasuri fill electr vehicl maker valuat via,8,0.5859,0
318,"['automot', 'valuat', 'billion']",20211102 0624540000,automot valuat billion,3,0.0,0
319,"['could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0619450000,could worth nearli much honda us,6,0.2263,0
320,"['could', 'worth', 'almost', 'much', 'honda']",20211102 0611520000,could worth almost much honda,5,0.2263,0
322,"['intern', 'financ', 'billion']",20211102 0600280000,intern financ billion,3,0.0,0
323,"['bullish', 'long', 'term', 'see', 'stock', 'end', 'term', 'hard', 'say', 'lucid', 'current', 'trade', 'term', 'think', 'see', 'without', 'news']",20211102 0558170000,bullish long term see stock end term hard say lucid current trade term think see without news,17,-0.1027,0
324,"['sell', 'file', 'automot']",20211102 0555050000,sell file automot,3,0.0,0
325,"['electr', 'vehicl', 'maker', 'valuat', 'financi', 'time']",20211102 0547320000,electr vehicl maker valuat financi time,6,0.0,0
326,"['look', 'rais', 'billion', 'set', 'us', 'past']",20211102 0539070000,look rais billion set us past,6,0.0,0
327,"['electr', 'vehicl', 'maker', 'valuat', 'compani', 'would', 'worth', 'despit', 'scant']",20211102 0537050000,electr vehicl maker valuat compani would worth despit scant,9,0.2263,0
328,"['correct', 'million', 'million', 'retail', 'sinc', 'use', 'platform', 'assum', 'invest', 'work', 'member', 'share']",20211102 0533080000,correct million million retail sinc use platform assum invest work member share,12,0.296,0
329,['ford'],20211102 0532410000,ford,1,0.0,0
330,"['final', 'blockbust', 'still', 'clear', 'much', 'money', 'get']",20211102 0532360000,final blockbust still clear much money get,7,0.3818,0
331,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0527020000,electr vehicl maker valuat,4,0.0,0
332,"['big', 'money', 'final', 'see', 'money', 'electr', 'automot', 'valuat', 'billion']",20211102 0525460000,big money final see money electr automot valuat billion,9,0.0,0
333,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0524090000,electr vehicl maker valuat,4,0.0,0
334,"['could', 'valu', 'nearli', 'much', 'honda', 'us']",20211102 0513410000,could valu nearli much honda us,6,0.0,0
335,"['valuat', 'billion', 'via']",20211102 0512490000,valuat billion via,3,0.0,0
336,"['good', 'case', 'made', 'crimin', 'wall', 'street', 'push', 'help', 'drive', 'know', 'long', 'term', 'irrelev']",20211102 0511560000,good case made crimin wall street push help drive know long term irrelev,13,0.6808,1
337,"['honda', 'could', 'valu', 'nearli', 'much', 'honda', 'us', 'japan', 'time']",20211102 0511330000,honda could valu nearli much honda us japan time,9,0.0,0
338,"['could', 'valu', 'nearli', 'much', 'honda', 'us']",20211102 0508050000,could valu nearli much honda us,6,0.0,0
339,"['updat', 'could', 'worth', 'nearli', 'much', 'honda', 'us', 'yahoo', 'financ']",20211102 0505340000,updat could worth nearli much honda us yahoo financ,9,0.2263,0
340,"['automot', 'billion', 'valuat']",20211102 0500360000,automot billion valuat,3,0.0,0
341,"['electr', 'vehicl', 'maker', 'rais', 'billion', 'electr', 'valuat']",20211102 0446240000,electr vehicl maker rais billion electr valuat,7,0.0,0
342,"['set', 'launch', 'next', 'week', 'initi', 'valuat', 'billion', 'set', 'launch', 'initi', 'public', 'offer', 'next', 'week', 'valuat', 'billion', 'accord', 'new', 'report', 'disclos', 'target', 'valuat']",20211102 0445590000,set launch next week initi valuat billion set launch initi public offer next week valuat billion accord new report disclos target valuat,22,0.0,0
344,"['truck', 'billion', 'valuat']",20211102 0438160000,truck billion valuat,3,0.0,0
345,['go'],20211102 0429200000,go,1,0.0,0
346,"['closer', 'seek', 'billion', 'evalu', 'commentari']",20211102 0426040000,closer seek billion evalu commentari,5,0.0,0
347,"['read', 'semest', 'realli', 'cool', 'compani', 'think', 'electr', 'futur', 'fire', 'year', 'dont', 'view', 'smart', 'long', 'term', 'play', 'id', 'rather', 'buy', 'honda']",20211102 0422100000,read semest realli cool compani think electr futur fire year dont view smart long term play id rather buy honda,20,0.0108,0
348,"['becom', 'could', 'worth', 'nearli', 'much', 'honda', 'us']",20211102 0420480000,becom could worth nearli much honda us,7,0.2263,0
349,"['back', 'vehicl', 'maker', 'rais', 'billion']",20211102 0418070000,back vehicl maker rais billion,5,0.0,0
350,"['electr', 'truck', 'maker', 'go', 'public', 'possibl', 'truck']",20211102 0410190000,electr truck maker go public possibl truck,7,0.0,0
351,"['electr', 'vehicl', 'maker', 'rais', 'billion']",20211102 0400000000,electr vehicl maker rais billion,5,0.0,0
352,"['electr', 'vehicl', 'maker', 'valuat']",20211102 0356590000,electr vehicl maker valuat,4,0.0,0
353,"['intern', 'financ', 'billion']",20211102 0356110000,intern financ billion,3,0.0,0
